id,name,path,collection,parentId,sourceUrl,folderUrl,type,extension,displaySize,campaignMonth,formatFromName,ugcLabeled,previewLabeled,storageStatus,inspectionStatus,performanceStatus
12HuoxyRlBXq5Vmz4kZcsf2zR063DyM-D,ad 1.jpg,Past Meta Content/April/ad 1.jpg,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/12HuoxyRlBXq5Vmz4kZcsf2zR063DyM-D/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,image,.jpg,189 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1vwtsrNuNoQQ0z-EkybLQfJYALnq0vXzb,ad 2.jpg,Past Meta Content/April/ad 2.jpg,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1vwtsrNuNoQQ0z-EkybLQfJYALnq0vXzb/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,image,.jpg,214 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1sbu-1jvqm3deGoGbBH95-qpkWkq3oqTx,ad 3.jpg,Past Meta Content/April/ad 3.jpg,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1sbu-1jvqm3deGoGbBH95-qpkWkq3oqTx/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,image,.jpg,145 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1Yyu8p2Jo2ZLIfbg3Ed4BkEw56znPrIxO,ad 4.jpg,Past Meta Content/April/ad 4.jpg,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1Yyu8p2Jo2ZLIfbg3Ed4BkEw56znPrIxO/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,image,.jpg,214 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1STp8VgdCXE5nix3mKAq-nK5kqBt_L1mm,ad 5.jpg,Past Meta Content/April/ad 5.jpg,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1STp8VgdCXE5nix3mKAq-nK5kqBt_L1mm/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,image,.jpg,159 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1k57wQ-wGsAGtdACssHS7mU2ZSWscAcr3,VO1_1.mp4,Past Meta Content/April/VO1_1.mp4,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1k57wQ-wGsAGtdACssHS7mU2ZSWscAcr3/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,video,.mp4,9.5 MB,April,,False,False,linked_to_drive,cataloged,not_supplied
1LzPvA4jpzlETpXFSH5EmHYehvE1mNLwG,VO2.mp4,Past Meta Content/April/VO2.mp4,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1LzPvA4jpzlETpXFSH5EmHYehvE1mNLwG/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,video,.mp4,12.6 MB,April,,False,False,linked_to_drive,cataloged,not_supplied
1206B_RQwa-Ba2WdY-7j58ywhP--9suQ-,🏆 World-class service.docx,Past Meta Content/April/🏆 World-class service.docx,meta,1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,https://drive.google.com/file/d/1206B_RQwa-Ba2WdY-7j58ywhP--9suQ-/view,https://drive.google.com/drive/folders/1fjd0qVQb_5HlQXBDsB2CRxjt7TSfCm5c,document,.docx,7 KB,April,,False,False,linked_to_drive,cataloged,not_supplied
1G6mnpe5aF0Ts5qtmdU94taPC9qH1f5RU,1-11.jpg,Past Meta Content/August/1-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1G6mnpe5aF0Ts5qtmdU94taPC9qH1f5RU/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,577 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1jesAJdQbHP7jFqm_Z5Nc9XP4jUko4J0C,1-45.jpg,Past Meta Content/August/1-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1jesAJdQbHP7jFqm_Z5Nc9XP4jUko4J0C/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,582 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1ZfnXfKMBb1W4HV5-v31ue5yAtZpruI6d,10-11.jpg,Past Meta Content/August/10-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1ZfnXfKMBb1W4HV5-v31ue5yAtZpruI6d/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,688 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1nJSGK0ZtYk90up9rD79PASXt6schbkvd,10-45.jpg,Past Meta Content/August/10-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1nJSGK0ZtYk90up9rD79PASXt6schbkvd/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,768 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1QNYW_77nWYypSXRl4237nDdditCogsrs,2-11.jpg,Past Meta Content/August/2-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1QNYW_77nWYypSXRl4237nDdditCogsrs/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,972 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1Fjq82wtvJSbjqF2ChPWbDK6s-aqHJxTD,2-45.jpg,Past Meta Content/August/2-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1Fjq82wtvJSbjqF2ChPWbDK6s-aqHJxTD/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,1 MB,August,,False,False,linked_to_drive,cataloged,not_supplied
1A3H0AhVgzgEbX_nNc7JLdCjHmgRD0Kfj,3-11.jpg,Past Meta Content/August/3-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1A3H0AhVgzgEbX_nNc7JLdCjHmgRD0Kfj/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,699 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1tk2ccUkQycld_2WYK3cfpdaTO0YdUgcU,3-45.jpg,Past Meta Content/August/3-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1tk2ccUkQycld_2WYK3cfpdaTO0YdUgcU/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,802 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1TDAEbi3GUNkNSh5JcO2EVC2qq_7rQ27H,4-11.jpg,Past Meta Content/August/4-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1TDAEbi3GUNkNSh5JcO2EVC2qq_7rQ27H/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,828 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1_HNLckJoHzf_ckqOIl0l-Gm09XS7Lrk3,4-45.jpg,Past Meta Content/August/4-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1_HNLckJoHzf_ckqOIl0l-Gm09XS7Lrk3/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,955 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
14CgVjIqiKkBJCwvTnIL2dJcDc9E3X4rY,5-11,Past Meta Content/August/5-11,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/14CgVjIqiKkBJCwvTnIL2dJcDc9E3X4rY/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,,1.3 MB,August,,False,False,linked_to_drive,cataloged,not_supplied
126-SmaefB0evg-1j_2i4w9IiLjP3boYc,5-45.jpg,Past Meta Content/August/5-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/126-SmaefB0evg-1j_2i4w9IiLjP3boYc/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,945 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
13peXIPCJzOpeL5L-ubbexj_s5aTSyQyJ,6-11.jpg,Past Meta Content/August/6-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/13peXIPCJzOpeL5L-ubbexj_s5aTSyQyJ/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,810 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1BcN8WvKJkGbb18rG859w857kDg1MxoA5,6-45.jpg,Past Meta Content/August/6-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1BcN8WvKJkGbb18rG859w857kDg1MxoA5/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,939 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1xw6ZRmQvSeLj9QslOYY0krKtdRKcm0QR,7-11.jpg,Past Meta Content/August/7-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1xw6ZRmQvSeLj9QslOYY0krKtdRKcm0QR/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,663 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1LP4BEmykVHT8AQVRN1GqEmHu4hpwBX1g,7-45.jpg,Past Meta Content/August/7-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1LP4BEmykVHT8AQVRN1GqEmHu4hpwBX1g/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,772 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1ebeVdPJN3lr_zlbQyh7mDMlS4emMgfop,8-11.jpg,Past Meta Content/August/8-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1ebeVdPJN3lr_zlbQyh7mDMlS4emMgfop/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,437 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1rx3qylUlpkxjAYvAqYRWl9Ri_ZDXLGm0,8-45.jpg,Past Meta Content/August/8-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1rx3qylUlpkxjAYvAqYRWl9Ri_ZDXLGm0/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,508 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1fMbF75pbvd2W0lpqQx5D__I_RmB_go58,9-11.jpg,Past Meta Content/August/9-11.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1fMbF75pbvd2W0lpqQx5D__I_RmB_go58/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,529 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1gaNKlj6ndaaoQ-ca3hMEXUBuh05Jn_cs,9-45.jpg,Past Meta Content/August/9-45.jpg,meta,12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,https://drive.google.com/file/d/1gaNKlj6ndaaoQ-ca3hMEXUBuh05Jn_cs/view,https://drive.google.com/drive/folders/12TQSJ-yqry49zbd2Is7hLkZQ-ZNsaOeX,image,.jpg,609 KB,August,,False,False,linked_to_drive,cataloged,not_supplied
1svC5br7_1uGOnwz-O16sCvCyiiOLJNGx,ad 1.png,Past Meta Content/July/Static 1:1/ad 1.png,meta,1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,https://drive.google.com/file/d/1svC5br7_1uGOnwz-O16sCvCyiiOLJNGx/view,https://drive.google.com/drive/folders/1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,image,.png,469 KB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1br65m_cJy0u2Ed56LcoLm1LQkoFnxyFn,ad 2.png,Past Meta Content/July/Static 1:1/ad 2.png,meta,1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,https://drive.google.com/file/d/1br65m_cJy0u2Ed56LcoLm1LQkoFnxyFn/view,https://drive.google.com/drive/folders/1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,image,.png,1.8 MB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1Wh9P25xJQ9XGTKE2f5u0obuaQg5qLnH-,ad 3.png,Past Meta Content/July/Static 1:1/ad 3.png,meta,1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,https://drive.google.com/file/d/1Wh9P25xJQ9XGTKE2f5u0obuaQg5qLnH-/view,https://drive.google.com/drive/folders/1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,image,.png,1.9 MB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1F07O0BH7h5sW-SP08SuXL9r4q09mjV7t,ad 4.png,Past Meta Content/July/Static 1:1/ad 4.png,meta,1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,https://drive.google.com/file/d/1F07O0BH7h5sW-SP08SuXL9r4q09mjV7t/view,https://drive.google.com/drive/folders/1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,image,.png,1.8 MB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1uSI0s7bCGv4dbF5kCempLEs2MqNEBGLY,ad 5.png,Past Meta Content/July/Static 1:1/ad 5.png,meta,1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,https://drive.google.com/file/d/1uSI0s7bCGv4dbF5kCempLEs2MqNEBGLY/view,https://drive.google.com/drive/folders/1ll9_oKmZ1LcRCcml8by99DDJMclBMIYI,image,.png,1.1 MB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1z140QPbF9nBilxoKyfWYANz7mGog59FG,ad 1.png,Past Meta Content/July/Static 4:5/ad 1.png,meta,1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,https://drive.google.com/file/d/1z140QPbF9nBilxoKyfWYANz7mGog59FG/view,https://drive.google.com/drive/folders/1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,image,.png,1.5 MB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
1debEb00Gn_ICZxuN3y0IPEtVKntZkro2,ad 2.png,Past Meta Content/July/Static 4:5/ad 2.png,meta,1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,https://drive.google.com/file/d/1debEb00Gn_ICZxuN3y0IPEtVKntZkro2/view,https://drive.google.com/drive/folders/1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,image,.png,373 KB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
1w-dQ9P0Q5PT0s7OMdd-e2iHUVSfAGfM3,ad 3.png,Past Meta Content/July/Static 4:5/ad 3.png,meta,1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,https://drive.google.com/file/d/1w-dQ9P0Q5PT0s7OMdd-e2iHUVSfAGfM3/view,https://drive.google.com/drive/folders/1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,image,.png,783 KB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
1ZkmNRc7ahkjaXh7xrEttQObE2CN9lV_D,ad 4.png,Past Meta Content/July/Static 4:5/ad 4.png,meta,1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,https://drive.google.com/file/d/1ZkmNRc7ahkjaXh7xrEttQObE2CN9lV_D/view,https://drive.google.com/drive/folders/1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,image,.png,1.4 MB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
1nUcSN7yMzePtJkV3B6TuWcMClenHS1mq,ad 5.png,Past Meta Content/July/Static 4:5/ad 5.png,meta,1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,https://drive.google.com/file/d/1nUcSN7yMzePtJkV3B6TuWcMClenHS1mq/view,https://drive.google.com/drive/folders/1j06YrP0daC5uh_QDKyc5mx3P7x1HZE97,image,.png,1.5 MB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
1UrZKPpTUP9R8pg9To4MnSMk30OZnoa7L,video 1_1:1.mp4,Past Meta Content/July/video 1_1:1.mp4,meta,1JDs-42gqcWHo-tlYgMpf0H-4584vfL8f,https://drive.google.com/file/d/1UrZKPpTUP9R8pg9To4MnSMk30OZnoa7L/view,https://drive.google.com/drive/folders/1JDs-42gqcWHo-tlYgMpf0H-4584vfL8f,video,.mp4,19.8 MB,July,1:1,False,False,linked_to_drive,cataloged,not_supplied
1h4hDCHpU2Aka89hMP4__nyLNdHqN-RdJ,video 1_4:5.mp4,Past Meta Content/July/video 1_4:5.mp4,meta,1JDs-42gqcWHo-tlYgMpf0H-4584vfL8f,https://drive.google.com/file/d/1h4hDCHpU2Aka89hMP4__nyLNdHqN-RdJ/view,https://drive.google.com/drive/folders/1JDs-42gqcWHo-tlYgMpf0H-4584vfL8f,video,.mp4,24.4 MB,July,4:5,False,False,linked_to_drive,cataloged,not_supplied
13UtnmQNtYHO4U5yoepCMfmteowVP1plp,long form.mp4,Past Meta Content/long form.mp4,meta,1W4nN3mgQOPX-BYslGYzMFGtxMie9qtkA,https://drive.google.com/file/d/13UtnmQNtYHO4U5yoepCMfmteowVP1plp/view,https://drive.google.com/drive/folders/1W4nN3mgQOPX-BYslGYzMFGtxMie9qtkA,video,.mp4,71.1 MB,,,False,False,linked_to_drive,cataloged,not_supplied
1Gm3Faee9OmwlA_5RB6IYbnGpsrnJWEaV,Artboard 1-100.jpg,Past Meta Content/September/Static/Artboard 1-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1Gm3Faee9OmwlA_5RB6IYbnGpsrnJWEaV/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,656 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1ZinJT5DQQVLRyK_ccD6az8sQybCbvna-,Artboard 1-200.jpg,Past Meta Content/September/Static/Artboard 1-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1ZinJT5DQQVLRyK_ccD6az8sQybCbvna-/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,547 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1Yt3r53B6nmdfL2ephAzr3yDaOLYOSUYR,Artboard 2-100.jpg,Past Meta Content/September/Static/Artboard 2-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1Yt3r53B6nmdfL2ephAzr3yDaOLYOSUYR/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,739 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1JKomfIfgl0xxd0011Ud3_TPq1LGtreue,Artboard 2-200.jpg,Past Meta Content/September/Static/Artboard 2-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1JKomfIfgl0xxd0011Ud3_TPq1LGtreue/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,599 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
12OLbMqXJPtJnU_pWmkMR9NrCyyn98LxP,Artboard 3-100.jpg,Past Meta Content/September/Static/Artboard 3-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/12OLbMqXJPtJnU_pWmkMR9NrCyyn98LxP/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,585 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1Eu_geC0lSXoe33f3jURPcnrjePDvFzQM,Artboard 3-200.jpg,Past Meta Content/September/Static/Artboard 3-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1Eu_geC0lSXoe33f3jURPcnrjePDvFzQM/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,526 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1P6z_m2eADZOdKuz0Q0BVqMQl9hxiyHbv,Artboard 4-100.jpg,Past Meta Content/September/Static/Artboard 4-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1P6z_m2eADZOdKuz0Q0BVqMQl9hxiyHbv/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,675 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1x9KOSiyJxhRLqvDWj0zrwuaLf9CYm6Z-,Artboard 4-200.jpg,Past Meta Content/September/Static/Artboard 4-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1x9KOSiyJxhRLqvDWj0zrwuaLf9CYm6Z-/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,575 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
10njKbFbEEjk8tvVfNZB-UyXAuccOmjSD,Artboard 5-100.jpg,Past Meta Content/September/Static/Artboard 5-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/10njKbFbEEjk8tvVfNZB-UyXAuccOmjSD/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,934 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1vMjTIX0HDWlUyW7aggWlIBeheo2hioI9,Artboard 5-200.jpg,Past Meta Content/September/Static/Artboard 5-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1vMjTIX0HDWlUyW7aggWlIBeheo2hioI9/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,884 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1lMa67QLbRbp0MA1hQhqeO8jc34x42Zae,Artboard 6-100.jpg,Past Meta Content/September/Static/Artboard 6-100.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/1lMa67QLbRbp0MA1hQhqeO8jc34x42Zae/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,650 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
14arlJo5A5WgAZxRTJsL82RIXuNjLfGRS,Artboard 6-200.jpg,Past Meta Content/September/Static/Artboard 6-200.jpg,meta,1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,https://drive.google.com/file/d/14arlJo5A5WgAZxRTJsL82RIXuNjLfGRS/view,https://drive.google.com/drive/folders/1HxYpz3XvvKd2b2GgVA068r6zRlniR3sA,image,.jpg,537 KB,September,,False,False,linked_to_drive,cataloged,not_supplied
1KaVYOE-NhcU-25xVJ3x-ljZQbukmngNB,RBA-KY_SEP26_V01-A_1x1.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V01-A_1x1.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1KaVYOE-NhcU-25xVJ3x-ljZQbukmngNB/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,9.4 MB,September,1:1,False,False,linked_to_drive,cataloged,not_supplied
1E8v4HGvKQjltSFiA2gDHvuvoZF2YX7QT,RBA-KY_SEP26_V01-A_4x5.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V01-A_4x5.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1E8v4HGvKQjltSFiA2gDHvuvoZF2YX7QT/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,11.9 MB,September,4:5,False,False,linked_to_drive,cataloged,not_supplied
1DoxLr8TQ-ZFGv17zlInEuJzh-5DohcX-,RBA-KY_SEP26_V03_1x1.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V03_1x1.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1DoxLr8TQ-ZFGv17zlInEuJzh-5DohcX-/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,11.7 MB,September,1:1,False,False,linked_to_drive,cataloged,not_supplied
1Ab0B3TlywcOFo1gRNhZHsbM1kFdNxhf9,RBA-KY_SEP26_V03_4x5.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V03_4x5.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1Ab0B3TlywcOFo1gRNhZHsbM1kFdNxhf9/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,14.3 MB,September,4:5,False,False,linked_to_drive,cataloged,not_supplied
1y9dS3hca-jqrJ0R_GeKjkEvie7-VL8lg,RBA-KY_SEP26_V04_1x1.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V04_1x1.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1y9dS3hca-jqrJ0R_GeKjkEvie7-VL8lg/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,8.2 MB,September,1:1,False,False,linked_to_drive,cataloged,not_supplied
1vKQGwvRb2TOdUMetr7dyGwTjN79hJYG5,RBA-KY_SEP26_V04_4x5.mp4,Past Meta Content/September/Video/RBA-KY_SEP26_V04_4x5.mp4,meta,1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,https://drive.google.com/file/d/1vKQGwvRb2TOdUMetr7dyGwTjN79hJYG5/view,https://drive.google.com/drive/folders/1mm81pG-IsTu5V-f6UWioL1OEkICRpL7H,video,.mp4,10.1 MB,September,4:5,False,False,linked_to_drive,cataloged,not_supplied
